561	1
561	2
766	4
431	5
166	8
810	13
873	17
85	18
2	19
877	20
877	21
611	24
389	26
109	27
256	28
777	30
777	32
777	33
193	34
377	35
713	36
549	37
549	38
509	41
509	42
509	43
154	44
154	45
689	46
689	47
405	49
448	52
448	53
448	54
644	55
644	56
519	58
179	61
128	63
333	65
333	66
683	69
548	70
548	71
310	72
59	73
657	75
756	76
666	77
666	78
433	79
633	80
633	81
660	83
428	84
428	85
428	86
172	87
425	88
282	89
282	90
357	92
357	93
493	94
493	95
493	98
493	99
844	100
601	101
457	102
457	103
457	104
752	106
862	107
862	108
575	110
575	111
529	112
720	113
720	114
516	115
112	116
470	117
836	119
211	120
264	122
264	124
264	125
261	126
323	127
323	128
323	129
237	133
222	134
144	137
144	138
132	139
171	140
358	141
99	142
499	143
695	145
866	147
426	149
236	151
236	152
447	153
447	154
447	155
447	156
424	159
847	161
649	163
408	166
408	167
408	168
408	169
224	170
224	171
224	172
686	174
262	176
62	179
587	180
6	182
841	184
770	186
672	188
672	189
765	190
496	192
420	193
420	194
604	195
604	196
523	197
523	198
678	199
678	200
247	201
530	204
443	205
165	206
728	208
728	209
728	210
527	212
527	213
324	214
677	216
220	218
220	219
113	220
320	221
650	223
586	224
586	225
114	226
362	229
362	230
772	232
772	233
772	234
772	235
16	236
682	237
682	238
682	239
45	240
859	242
859	243
859	245
175	246
622	248
463	249
463	250
91	251
736	256
178	257
178	258
769	259
94	260
228	261
504	263
504	264
638	268
638	269
638	270
638	271
642	272
642	273
642	274
578	275
578	276
578	277
578	278
578	279
635	280
635	281
456	282
761	283
761	284
90	285
90	286
413	288
413	290
558	291
558	292
558	293
400	294
79	295
474	296
474	297
50	298
318	299
44	301
874	302
589	305
589	307
609	308
609	309
835	311
370	312
370	313
268	314
268	315
824	318
343	319
343	320
245	325
637	326
637	327
562	328
314	329
500	330
500	332
795	334
795	335
723	336
723	337
723	338
723	339
150	341
538	342
467	344
712	345
712	346
88	347
88	348
697	349
697	350
809	352
809	353
199	354
596	355
596	356
875	357
242	361
451	363
352	364
588	365
588	366
755	369
755	370
755	371
792	373
792	374
792	375
792	376
792	377
573	378
469	380
727	382
417	384
417	385
417	386
0	387
43	388
565	389
565	390
565	391
184	392
825	393
825	394
170	395
818	397
818	398
818	399
739	402
739	403
351	404
521	406
521	407
263	408
545	411
545	413
545	414
545	415
229	416
535	417
535	418
416	419
416	420
416	421
336	423
30	424
105	425
476	426
476	427
476	428
402	430
100	433
743	434
430	436
741	437
741	438
531	440
531	441
225	442
225	443
117	444
32	445
789	448
121	450
288	451
196	452
196	454
398	455
398	456
621	457
621	458
95	459
616	460
616	461
616	462
716	466
432	467
432	468
432	470
478	472
22	473
751	474
710	475
710	476
246	478
876	480
574	482
574	483
718	484
718	485
517	486
76	487
410	490
410	491
410	492
850	494
850	496
699	499
699	500
249	501
807	502
827	503
547	504
547	505
547	506
439	507
186	509
664	512
67	513
773	514
773	515
503	516
580	517
580	519
580	520
363	521
363	522
719	523
719	524
481	526
391	529
276	530
276	531
