566	1373
810	12
560	1004
350	1629
75	1773
330	1534
870	1118
535	418
479	1612
591	1728
504	265
762	948
161	567
726	1527
740	1279
684	1479
501	1058
178	258
67	513
673	1240
154	44
393	1497
375	1149
510	557
263	408
561	0
783	807
732	646
363	521
801	1526
865	701
247	201
765	191
445	1556
179	61
16	236
610	1164
855	884
284	1258
772	231
788	537
374	1499
757	782
607	637
485	1699
862	109
794	984
782	1670
638	271
617	794
262	177
111	183
764	916
253	1390
356	1621
865	702
829	1761
758	1204
321	852
695	145
596	355
32	445
285	689
209	885
493	94
211	120
836	1679
102	1133
841	184
822	1400
611	22
29	1232
55	1386
434	1130
658	880
650	222
843	1465
650	223
815	1420
466	1109
504	262
181	869
49	1491
588	368
439	507
537	1027
400	294
297	1376
597	1271
264	124
428	85
810	11
641	1242
506	896
789	448
426	150
777	31
373	580
78	1622
278	1759
503	516
731	1662
53	900
869	618
676	890
66	1280
494	1618
408	974
451	363
88	348
407	846
214	1285
655	1367
114	226
270	595
406	1191
273	1762
657	75
118	217
612	1323
792	377
417	386
645	1548
283	1208
641	1244
431	5
225	443
541	551
739	401
875	357
791	1563
326	1551
314	329
463	249
764	914
248	1251
319	1453
609	309
443	205
831	1496
284	1257
362	230
748	1234
681	1725
680	657
383	876
683	67
259	1353
38	1277
630	1144
286	1116
268	314
815	1419
708	1701
684	1480
84	1056
471	15
705	614
794	983
239	865
527	212
578	276
290	1294
372	1442
850	497
811	1692
91	1104
474	1582
301	1633
361	670
319	1454
397	1429
603	860
669	1105
153	641
642	272
127	752
420	193
734	741
345	1336
10	1166
547	504
747	723
445	1554
258	824
700	1610
726	1529
372	1443
341	1309
100	433
408	166
461	1205
870	1120
46	772
139	678
539	813
574	675
354	584
705	613
574	481
139	679
340	1440
670	991
427	1350
282	91
522	1511
415	547
89	555
750	1541
403	1163
322	1764
502	826
437	1685
124	603
619	1434
189	1159
621	457
481	525
683	69
168	1436
122	1296
746	1199
670	993
495	886
710	476
688	1718
809	353
700	1609
551	227
498	1509
229	416
661	1015
225	442
871	1410
824	316
184	392
219	1657
107	1560
273	1763
725	1705
310	322
743	434
729	622
553	800
698	1153
785	788
306	593
395	682
306	594
589	305
388	1333
302	1146
651	1687
493	97
305	1299
421	1337
465	1328
587	181
707	964
576	1572
826	888
565	390
818	399
171	140
151	1639
874	302
718	485
654	830
853	1614
514	1046
158	1345
870	1121
846	665
793	1737
93	1183
709	1426
235	1486
1	489
174	1082
395	681
17	1291
484	1457
453	776
859	244
73	1697
335	1256
627	1624
316	867
375	1148
736	254
819	1381
677	216
87	253
213	1514
656	1066
191	998
777	30
112	116
555	660
291	1544
589	307
192	798
863	1341
718	484
177	1393
701	1110
198	1656
822	1401
454	1751
762	951
216	918
749	786
611	23
64	528
680	656
287	1044
592	821
246	478
150	341
666	1054
759	816
125	1197
385	1034
722	933
417	1732
356	1620
682	238
447	156
204	1593
414	1007
453	775
399	563
848	1264
146	1749
417	385
347	1289
643	1430
637	326
552	833
528	599
685	957
771	1682
425	88
441	908
573	378
373	579
715	905
469	379
603	861
556	795
826	887
790	819
430	436
486	1126
645	1549
196	452
389	26
265	853
851	686
606	982
876	480
485	1700
604	196
741	438
417	384
646	1085
754	781
243	1391
782	1669
521	407
27	1207
647	1266
608	627
283	1209
492	773
616	463
117	444
158	1346
856	1284
260	1766
250	923
39	809
863	1340
101	545
110	1568
323	127
751	474
575	110
506	898
638	267
448	53
332	1012
398	456
835	310
813	630
806	1588
618	1131
535	417
254	1182
307	1521
91	844
649	164
814	1713
636	1098
831	1494
605	1696
739	403
821	1460
231	498
519	58
681	1723
487	1471
876	479
640	548
414	1006
270	596
567	989
791	1564
692	1596
545	1040
170	395
866	147
403	1162
305	1297
599	1061
403	1673
659	1074
612	1324
761	283
238	1600
632	811
189	1158
538	342
566	1374
275	1489
201	565
526	1755
152	62
388	1332
483	1331
226	1570
710	475
174	1084
269	611
659	1072
151	1640
348	753
287	1043
730	1450
353	1642
186	509
36	766
541	1225
49	1492
101	544
838	1708
795	335
276	532
500	330
806	1590
629	715
574	483
392	954
88	347
685	956
574	1604
464	1517
491	446
818	398
729	624
144	138
128	63
613	1463
264	125
133	1301
637	327
224	171
160	1193
725	1704
157	1473
391	894
500	331
326	1550
236	151
305	1298
611	24
110	1569
265	854
661	1016
660	83
83	552
790	818
436	589
510	558
676	1202
309	757
434	1129
693	1504
410	492
337	1252
372	1446
627	1626
550	1220
580	520
818	397
136	132
393	1498
372	1445
429	1250
416	419
196	454
787	303
237	133
222	135
838	1709
720	113
851	684
262	176
568	931
215	1423
614	1567
666	77
48	241
414	1008
356	870
709	1425
763	1173
343	320
679	654
520	1009
727	381
723	337
253	1389
488	1259
840	659
639	1025
675	1519
293	985
417	1733
474	297
739	400
173	1313
753	748
391	895
716	466
493	98
798	1092
334	1231
745	1236
288	451
607	636
624	943
190	1584
204	1594
843	1464
44	301
544	1305
508	1096
800	672
627	1627
167	1031
163	1456
649	162
853	1615
559	759
183	778
274	157
203	754
675	731
166	9
738	1176
859	243
595	615
486	1127
724	606
463	250
217	621
796	1577
5	1405
104	1089
131	1292
2	19
157	1474
224	170
18	464
164	533
578	279
59	73
666	78
240	1595
187	760
804	1537
130	669
576	1571
571	771
467	344
12	919
686	174
381	805
251	1757
777	32
267	912
298	144
865	700
607	635
507	767
278	1758
436	590
236	152
531	440
877	21
859	242
162	1490
858	1638
777	33
127	751
703	541
11	287
625	978
828	946
424	159
311	1319
696	952
541	1224
694	1302
670	992
490	945
349	585
832	719
792	374
747	722
649	163
742	1437
289	1378
864	1187
238	1601
85	18
773	515
411	1307
871	1409
656	1067
845	994
564	1636
654	828
427	1351
614	1566
570	935
234	266
624	940
375	1150
287	1045
726	1528
72	1157
668	1186
652	716
624	942
871	1406
51	1418
159	726
137	648
716	465
570	938
631	822
598	1634
69	3
378	1744
408	169
378	1742
13	808
214	1287
846	663
129	864
784	745
315	1303
343	321
685	955
832	720
565	391
468	1729
850	495
779	1274
71	1468
475	570
583	1112
455	1575
333	65
792	375
560	1005
615	1574
410	490
653	849
737	1050
690	1476
444	1215
857	1033
494	1619
771	1681
791	1562
318	300
764	915
665	1370
868	1581
817	1018
730	1448
402	429
658	881
662	749
377	35
702	926
796	1578
872	1602
299	1312
580	517
442	699
557	1327
717	358
432	468
365	1576
638	269
182	634
779	1276
732	647
502	825
449	710
423	1779
417	1735
823	705
561	1
588	365
574	676
428	86
792	373
554	765
700	1611
666	1051
192	799
588	366
743	435
58	691
50	298
390	962
616	462
450	1320
245	324
460	697
104	1513
469	380
555	662
489	694
865	703
521	406
250	922
639	1026
590	1398
814	1712
541	1226
362	229
313	574
143	1210
527	211
453	774
97	608
679	653
300	836
545	413
409	1077
524	1124
347	1288
259	1355
368	1155
324	214
338	1769
552	834
526	1754
494	1616
767	1219
627	1625
735	1357
474	296
405	49
574	677
681	1724
179	60
581	1653
780	1531
52	928
509	42
357	92
471	14
447	154
797	1565
612	1322
294	601
300	835
748	1233
868	1580
90	286
820	1152
62	179
574	674
91	1216
659	1075
687	732
727	382
396	576
217	620
386	859
403	1675
802	1516
276	530
710	477
701	1111
328	871
412	1190
577	863
268	315
371	1741
53	901
866	148
518	1363
802	1515
58	690
545	1041
779	1272
768	1080
207	1139
572	1535
622	247
303	1068
280	1147
680	655
218	1342
135	668
690	1477
644	55
829	1760
741	439
855	883
734	740
294	602
487	1470
402	430
439	508
544	1304
309	756
554	763
408	167
528	600
185	1352
674	1505
600	803
726	1530
567	990
553	801
339	1543
636	1100
275	1488
329	1553
625	977
343	319
849	1039
514	1047
417	1731
82	742
507	770
546	1169
708	967
706	979
6	182
642	273
827	503
410	491
396	577
92	1344
692	1598
169	405
755	369
261	126
304	1484
31	1693
737	1048
817	1017
813	628
816	1645
515	643
350	1628
457	105
765	190
34	340
686	175
203	755
788	536
178	257
399	561
590	1399
321	851
515	644
505	591
323	128
272	1377
176	878
444	1214
295	431
413	288
120	1024
684	1481
390	961
494	1617
582	1703
737	1049
497	1316
489	692
493	99
542	893
697	350
824	318
170	396
441	910
358	141
148	671
416	421
602	975
192	797
551	228
833	840
413	289
762	947
301	1632
405	50
364	1421
545	411
412	1189
408	972
416	420
617	793
14	1101
755	370
382	729
438	1714
686	173
72	1156
702	925
100	432
175	246
79	295
340	1441
549	38
687	733
357	93
834	856
41	546
793	1736
504	263
496	192
470	117
468	1730
811	1689
447	153
379	1249
417	1734
215	1422
552	832
590	1396
574	1603
199	354
214	1286
810	13
513	131
210	1177
219	1658
370	313
682	239
813	632
244	554
440	1003
116	511
81	650
177	1364
729	625
713	36
165	207
803	1178
760	1222
253	1388
665	1372
256	28
605	1695
693	1502
33	1395
10	1167
770	187
445	1555
590	1397
441	911
628	857
408	971
570	937
593	1211
291	1545
714	1659
861	1069
200	838
153	642
279	1382
452	959
109	27
482	1282
575	111
616	460
712	346
345	1335
476	427
61	652
759	815
851	683
585	550
62	178
260	1768
35	1780
714	1660
588	367
23	1649
450	1321
702	927
423	1778
296	903
655	1368
497	1317
346	1467
437	1684
37	64
539	812
836	1678
845	995
441	909
600	804
580	518
846	664
844	100
728	210
749	785
665	1371
63	598
711	568
633	81
335	1255
849	1038
438	1715
850	496
618	1132
363	522
809	351
811	1690
774	713
506	899
278	1135
603	862
93	1184
25	1745
394	1020
772	234
838	1711
839	696
600	802
666	1052
333	66
632	810
145	762
696	953
493	95
121	1747
512	965
805	534
760	1181
426	149
124	604
380	1461
806	1589
447	155
509	41
277	1783
766	4
304	1483
227	1591
206	850
83	553
434	1128
594	743
873	16
43	388
798	1093
537	1028
432	471
186	510
465	1329
788	538
689	48
380	1462
269	609
768	1079
527	213
540	1095
459	847
647	1265
689	47
399	559
862	107
615	1573
533	1599
583	1114
55	1385
483	1330
433	79
271	1672
255	1180
94	260
103	1030
473	1123
813	629
96	1654
398	455
385	1036
419	1698
7	1646
480	1108
168	1435
42	1306
258	823
666	1053
302	1145
574	1605
538	343
703	542
741	437
299	1311
227	1592
282	89
730	1449
825	393
446	1415
316	866
672	189
403	1674
638	268
279	1383
4	1253
878	1482
744	738
735	1358
813	631
476	426
666	1055
842	1245
327	920
770	186
719	524
699	499
691	1650
513	130
293	987
30	424
795	334
501	1057
548	71
847	160
624	941
689	46
68	1772
488	1260
122	1295
498	1510
798	1090
378	1743
180	1102
292	1523
586	225
823	706
530	204
545	415
399	562
403	1676
197	1469
22	473
667	958
54	1348
207	1140
870	1119
156	680
625	976
780	1532
792	372
531	441
836	1677
147	586
591	1726
121	1748
870	1117
569	1647
633	82
376	929
435	1239
532	1308
504	264
703	543
545	414
812	1508
717	359
669	1107
541	1223
724	607
479	1613
651	1686
767	1218
622	248
825	394
627	1623
519	59
367	969
523	198
784	744
677	215
154	45
835	311
664	512
616	461
515	645
76	487
596	356
317	1451
809	352
563	582
669	1106
775	758
570	936
399	560
623	1134
796	1579
188	1165
266	7
574	1229
604	195
723	339
873	17
507	768
245	323
574	673
327	921
208	1413
404	1196
564	1637
318	299
440	1002
474	1583
57	1542
177	1394
296	902
235	1485
174	1083
757	783
687	734
155	1739
833	842
633	80
587	180
688	1721
723	336
704	1001
91	251
753	747
